SEQN,CBD010,CBQ020,CBQ030,CBQ040,CBQ050,CBQ060,CBD070,CBD090,CBD110,CBD120,CBD130,CBQ140,CBD150,CBD160,CBD170,CBD180,CBQ190
50018.0,2.0,1.0,2.0,2.0,1.0,4.0,200.0,20.0,400.0,100.0,175.0,1.0,10.0,6.0,90.0,10.0,9.0
50019.0,2.0,5.0,3.0,3.0,5.0,5.0,100.0,20.0,0.0,10.0,0.0,4.0,3.0,4.0,60.0,0.0,nan
50020.0,2.0,2.0,4.0,1.0,4.0,1.0,250.0,0.0,30.0,40.0,0.0,2.0,20.0,7.0,120.0,14.0,14.0
50021.0,2.0,1.0,1.0,1.0,5.0,1.0,257.0,0.0,0.0,128.0,0.0,2.0,15.0,7.0,180.0,21.0,21.0
50022.0,2.0,1.0,1.0,3.0,5.0,5.0,500.0,30.0,0.0,100.0,0.0,1.0,5.0,4.0,60.0,2.0,2.0
50023.0,1.0,1.0,1.0,3.0,1.0,5.0,428.0,115.0,0.0,214.0,0.0,2.0,10.0,4.0,60.0,666.0,nan
50024.0,2.0,1.0,1.0,3.0,5.0,5.0,240.0,70.0,0.0,50.0,20.0,2.0,10.0,7.0,60.0,7.0,7.0
50025.0,1.0,1.0,2.0,2.0,1.0,1.0,728.0,30.0,50.0,400.0,25.0,2.0,5.0,2.0,60.0,3.0,3.0
50026.0,1.0,1.0,1.0,3.0,1.0,1.0,230.0,46.0,230.0,50.0,0.0,3.0,5.0,4.0,90.0,1.0,1.0
50027.0,2.0,2.0,4.0,3.0,5.0,3.0,300.0,30.0,40.0,80.0,0.0,3.0,5.0,6.0,60.0,6.0,6.0
50028.0,1.0,1.0,1.0,2.0,3.0,2.0,400.0,0.0,100.0,25.0,4.0,2.0,10.0,6.0,60.0,10.0,10.0
50029.0,1.0,1.0,1.0,3.0,5.0,1.0,300.0,0.0,100.0,150.0,0.0,3.0,5.0,7.0,60.0,21.0,21.0
50030.0,2.0,1.0,1.0,4.0,5.0,3.0,900.0,75.0,100.0,200.0,0.0,3.0,10.0,7.0,180.0,1.0,1.0
50031.0,2.0,1.0,1.0,1.0,5.0,1.0,128.0,0.0,0.0,0.0,0.0,2.0,30.0,7.0,20.0,666.0,nan
50032.0,2.0,1.0,1.0,3.0,2.0,2.0,600.0,0.0,110.0,0.0,0.0,2.0,15.0,7.0,90.0,7.0,7.0
50033.0,2.0,2.0,1.0,3.0,1.0,1.0,500.0,50.0,0.0,60.0,0.0,1.0,10.0,7.0,90.0,4.0,4.0
50034.0,2.0,2.0,1.0,3.0,5.0,3.0,400.0,0.0,0.0,20.0,20.0,3.0,12.0,7.0,60.0,3.0,3.0
50035.0,2.0,3.0,3.0,3.0,5.0,3.0,342.0,25.0,64.0,40.0,30.0,2.0,8.0,7.0,75.0,5.0,5.0
50036.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50037.0,2.0,2.0,2.0,2.0,4.0,2.0,160.0,20.0,30.0,50.0,15.0,2.0,10.0,5.0,60.0,666.0,nan
50038.0,2.0,1.0,1.0,4.0,1.0,4.0,400.0,10.0,30.0,20.0,0.0,1.0,20.0,7.0,60.0,21.0,21.0
50039.0,1.0,1.0,2.0,3.0,5.0,1.0,400.0,0.0,180.0,60.0,10.0,2.0,3.0,6.0,90.0,10.0,10.0
50040.0,1.0,2.0,1.0,1.0,1.0,4.0,300.0,0.0,100.0,200.0,40.0,4.0,20.0,4.0,90.0,12.0,12.0
50041.0,2.0,1.0,2.0,3.0,1.0,5.0,400.0,20.0,25.0,240.0,15.0,2.0,10.0,6.0,60.0,6.0,6.0
50042.0,2.0,2.0,1.0,3.0,5.0,3.0,350.0,100.0,300.0,50.0,20.0,2.0,15.0,7.0,120.0,3.0,3.0
50043.0,2.0,1.0,3.0,4.0,5.0,1.0,60.0,50.0,0.0,1285.0,1285.0,5.0,10.0,0.0,nan,7.0,0.0
50044.0,2.0,1.0,2.0,2.0,5.0,5.0,999999.0,999999.0,0.0,100.0,0.0,4.0,15.0,7.0,180.0,10.0,10.0
50045.0,2.0,1.0,1.0,1.0,5.0,1.0,1285.0,128.0,0.0,0.0,20.0,2.0,10.0,7.0,90.0,7.0,7.0
50046.0,2.0,1.0,1.0,3.0,5.0,1.0,500.0,100.0,50.0,50.0,0.0,2.0,3.0,7.0,100.0,10.0,10.0
50047.0,2.0,1.0,1.0,1.0,1.0,1.0,800.0,0.0,500.0,200.0,0.0,1.0,5.0,5.0,60.0,4.0,4.0
50048.0,2.0,3.0,3.0,2.0,5.0,1.0,250.0,0.0,30.0,215.0,40.0,3.0,5.0,1.0,240.0,1.0,1.0
50049.0,2.0,1.0,1.0,1.0,5.0,1.0,999999.0,999999.0,999999.0,428.0,0.0,3.0,5.0,1.0,60.0,0.0,nan
50050.0,1.0,1.0,1.0,4.0,2.0,2.0,400.0,85.0,100.0,100.0,0.0,2.0,15.0,4.0,90.0,4.0,4.0
50051.0,2.0,1.0,2.0,1.0,1.0,4.0,857.0,0.0,0.0,642.0,0.0,4.0,60.0,5.0,60.0,2.0,2.0
50052.0,1.0,1.0,3.0,1.0,2.0,5.0,50.0,0.0,10.0,60.0,0.0,3.0,30.0,6.0,120.0,9.0,9.0
50053.0,2.0,2.0,2.0,2.0,5.0,4.0,128.0,42.0,42.0,10.0,10.0,3.0,5.0,3.0,60.0,666.0,nan
50054.0,2.0,1.0,1.0,1.0,3.0,1.0,300.0,999999.0,0.0,70.0,0.0,1.0,20.0,7.0,45.0,7.0,7.0
50055.0,2.0,3.0,2.0,3.0,3.0,3.0,230.0,20.0,15.0,0.0,0.0,2.0,10.0,7.0,45.0,12.0,12.0
50056.0,1.0,1.0,1.0,4.0,5.0,1.0,400.0,0.0,0.0,150.0,80.0,1.0,30.0,7.0,45.0,7.0,2.0
50057.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,250.0,150.0,50.0,2.0,15.0,4.0,90.0,3.0,3.0
50058.0,1.0,1.0,1.0,2.0,1.0,5.0,999999.0,999999.0,999999.0,999999.0,999999.0,3.0,5.0,5.0,90.0,3.0,3.0
50059.0,2.0,1.0,1.0,3.0,5.0,4.0,1071.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,120.0,7.0,7.0
50060.0,2.0,2.0,3.0,1.0,5.0,4.0,400.0,0.0,50.0,0.0,0.0,6.0,nan,6.0,35.0,6.0,6.0
50061.0,1.0,1.0,1.0,3.0,1.0,3.0,150.0,0.0,200.0,200.0,0.0,3.0,5.0,3.0,45.0,7.0,7.0
50062.0,2.0,1.0,4.0,2.0,5.0,1.0,400.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,nan,21.0,21.0
50063.0,2.0,1.0,2.0,2.0,1.0,2.0,600.0,0.0,0.0,100.0,0.0,3.0,2.0,7.0,90.0,7.0,7.0
50064.0,2.0,1.0,1.0,3.0,5.0,1.0,700.0,50.0,0.0,100.0,0.0,2.0,5.0,5.0,120.0,0.0,nan
50065.0,2.0,3.0,3.0,2.0,5.0,2.0,500.0,0.0,0.0,50.0,50.0,4.0,7.0,5.0,120.0,5.0,5.0
50066.0,2.0,1.0,1.0,3.0,5.0,4.0,200.0,50.0,100.0,50.0,0.0,2.0,60.0,7.0,45.0,5.0,5.0
50067.0,2.0,1.0,2.0,5.0,1.0,1.0,428.0,0.0,50.0,100.0,0.0,1.0,5.0,7.0,120.0,7.0,7.0
50068.0,2.0,2.0,3.0,3.0,1.0,3.0,190.0,0.0,214.0,20.0,0.0,3.0,20.0,7.0,120.0,7.0,7.0
50069.0,2.0,2.0,2.0,4.0,1.0,5.0,100.0,20.0,0.0,15.0,0.0,2.0,10.0,7.0,180.0,666.0,nan
50070.0,2.0,1.0,1.0,2.0,2.0,1.0,150.0,0.0,50.0,10.0,0.0,3.0,5.0,5.0,90.0,666.0,nan
50071.0,2.0,1.0,1.0,1.0,5.0,3.0,600.0,75.0,0.0,0.0,0.0,1.0,15.0,7.0,90.0,7.0,7.0
50072.0,2.0,1.0,1.0,5.0,1.0,3.0,428.0,42.0,0.0,128.0,0.0,2.0,5.0,7.0,120.0,7.0,7.0
50073.0,2.0,1.0,1.0,3.0,5.0,2.0,400.0,0.0,100.0,45.0,45.0,2.0,15.0,7.0,180.0,7.0,7.0
50074.0,2.0,1.0,1.0,5.0,5.0,1.0,250.0,0.0,0.0,25.0,35.0,2.0,2.0,0.0,nan,666.0,nan
50075.0,2.0,1.0,1.0,1.0,5.0,1.0,857.0,0.0,0.0,428.0,0.0,3.0,20.0,0.0,nan,7.0,0.0
50076.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50077.0,2.0,2.0,3.0,1.0,5.0,1.0,400.0,100.0,300.0,0.0,40.0,2.0,10.0,5.0,60.0,5.0,4.0
50078.0,2.0,1.0,1.0,2.0,5.0,3.0,500.0,0.0,0.0,30.0,0.0,1.0,2.0,4.0,60.0,2.0,2.0
50079.0,2.0,1.0,1.0,1.0,5.0,1.0,500.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,35.0,7.0,7.0
50080.0,2.0,1.0,2.0,1.0,1.0,1.0,600.0,30.0,0.0,400.0,100.0,2.0,10.0,3.0,60.0,3.0,3.0
50081.0,2.0,1.0,1.0,1.0,3.0,5.0,428.0,0.0,0.0,214.0,0.0,1.0,15.0,7.0,60.0,7.0,7.0
50082.0,2.0,2.0,4.0,5.0,5.0,3.0,200.0,0.0,0.0,214.0,0.0,3.0,30.0,3.0,180.0,2.0,2.0
50083.0,2.0,1.0,3.0,2.0,5.0,1.0,857.0,0.0,1285.0,0.0,0.0,1.0,20.0,7.0,120.0,7.0,7.0
50084.0,2.0,3.0,3.0,1.0,1.0,4.0,200.0,0.0,0.0,15.0,0.0,2.0,10.0,7.0,60.0,7.0,7.0
50085.0,2.0,2.0,3.0,1.0,1.0,2.0,428.0,85.0,85.0,385.0,128.0,2.0,5.0,4.0,60.0,4.0,3.0
50086.0,2.0,3.0,3.0,1.0,5.0,1.0,150.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,60.0,0.0,nan
50087.0,2.0,3.0,5.0,2.0,5.0,2.0,200.0,0.0,214.0,100.0,0.0,1.0,5.0,4.0,90.0,0.0,nan
50088.0,1.0,3.0,3.0,1.0,5.0,1.0,569.0,0.0,100.0,107.0,0.0,2.0,15.0,7.0,120.0,1.0,1.0
50089.0,2.0,1.0,1.0,3.0,5.0,1.0,800.0,120.0,0.0,0.0,0.0,2.0,20.0,7.0,90.0,7.0,7.0
50090.0,2.0,1.0,1.0,2.0,1.0,1.0,857.0,0.0,500.0,400.0,50.0,2.0,2.0,5.0,120.0,8.0,8.0
50091.0,1.0,1.0,1.0,3.0,5.0,1.0,300.0,0.0,100.0,40.0,0.0,4.0,45.0,7.0,60.0,7.0,7.0
50092.0,1.0,1.0,2.0,4.0,5.0,3.0,300.0,0.0,214.0,70.0,85.0,3.0,10.0,4.0,60.0,2.0,2.0
50093.0,2.0,1.0,2.0,4.0,1.0,5.0,250.0,0.0,50.0,100.0,0.0,2.0,20.0,7.0,90.0,21.0,21.0
50094.0,1.0,2.0,3.0,1.0,5.0,1.0,500.0,0.0,0.0,321.0,0.0,3.0,30.0,7.0,120.0,7.0,7.0
50095.0,2.0,2.0,5.0,1.0,5.0,3.0,300.0,100.0,0.0,0.0,0.0,2.0,10.0,7.0,180.0,7.0,7.0
50096.0,2.0,3.0,3.0,3.0,5.0,1.0,350.0,0.0,0.0,200.0,0.0,1.0,20.0,2.0,90.0,2.0,2.0
50097.0,2.0,3.0,2.0,2.0,5.0,1.0,535.0,0.0,0.0,128.0,0.0,2.0,10.0,5.0,60.0,3.0,3.0
50098.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50099.0,2.0,3.0,3.0,3.0,1.0,4.0,200.0,0.0,0.0,25.0,0.0,3.0,2.0,7.0,30.0,666.0,nan
50100.0,2.0,1.0,1.0,1.0,1.0,1.0,214.0,42.0,0.0,100.0,0.0,3.0,20.0,5.0,45.0,5.0,5.0
50101.0,2.0,1.0,1.0,2.0,1.0,1.0,70.0,0.0,10.0,300.0,100.0,2.0,15.0,7.0,90.0,666.0,nan
50102.0,2.0,1.0,1.0,2.0,5.0,1.0,150.0,0.0,85.0,0.0,21.0,2.0,10.0,7.0,180.0,0.0,nan
50103.0,2.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,30.0,0.0,4.0,10.0,0.0,nan,666.0,nan
50104.0,2.0,1.0,1.0,2.0,1.0,4.0,642.0,214.0,100.0,0.0,30.0,2.0,5.0,7.0,90.0,4.0,4.0
50105.0,2.0,1.0,1.0,1.0,5.0,1.0,942.0,300.0,0.0,30.0,0.0,2.0,10.0,7.0,99999.0,7.0,7.0
50106.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,0.0,50.0,20.0,0.0,3.0,90.0,6.0,60.0,6.0,6.0
50107.0,2.0,3.0,4.0,4.0,5.0,3.0,60.0,0.0,25.0,90.0,20.0,5.0,2.0,2.0,15.0,666.0,nan
50108.0,2.0,1.0,1.0,1.0,1.0,1.0,500.0,70.0,0.0,300.0,75.0,2.0,5.0,5.0,45.0,7.0,7.0
50109.0,2.0,2.0,2.0,1.0,1.0,1.0,214.0,64.0,85.0,50.0,0.0,2.0,30.0,7.0,90.0,21.0,14.0
50110.0,1.0,1.0,1.0,3.0,5.0,1.0,342.0,342.0,42.0,85.0,0.0,1.0,7.0,6.0,60.0,7.0,6.0
50111.0,2.0,1.0,1.0,1.0,5.0,3.0,500.0,0.0,200.0,150.0,40.0,2.0,30.0,7.0,120.0,7.0,7.0
50112.0,2.0,2.0,1.0,1.0,5.0,1.0,160.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,120.0,17.0,7.0
50113.0,2.0,2.0,1.0,2.0,1.0,5.0,150.0,0.0,0.0,100.0,0.0,2.0,20.0,5.0,60.0,10.0,7.0
50114.0,2.0,1.0,1.0,4.0,5.0,1.0,400.0,0.0,0.0,100.0,0.0,2.0,10.0,3.0,30.0,2.0,2.0
50115.0,2.0,1.0,1.0,3.0,5.0,1.0,280.0,0.0,110.0,100.0,25.0,1.0,60.0,7.0,60.0,3.0,2.0
50116.0,2.0,1.0,1.0,1.0,5.0,1.0,500.0,100.0,0.0,100.0,0.0,2.0,5.0,7.0,60.0,7.0,7.0
50117.0,2.0,1.0,1.0,3.0,5.0,1.0,500.0,40.0,0.0,100.0,0.0,2.0,10.0,7.0,60.0,21.0,21.0
50118.0,2.0,1.0,1.0,1.0,5.0,1.0,700.0,0.0,0.0,50.0,0.0,4.0,15.0,7.0,90.0,20.0,20.0
50119.0,2.0,2.0,3.0,1.0,5.0,1.0,428.0,85.0,192.0,642.0,64.0,5.0,5.0,3.0,45.0,3.0,3.0
50120.0,1.0,1.0,1.0,1.0,5.0,5.0,800.0,0.0,200.0,200.0,0.0,2.0,2.0,5.0,60.0,7.0,7.0
50121.0,2.0,1.0,4.0,5.0,5.0,1.0,400.0,0.0,0.0,25.0,0.0,3.0,10.0,1.0,60.0,1.0,1.0
50122.0,2.0,1.0,1.0,3.0,1.0,1.0,600.0,150.0,0.0,20.0,0.0,1.0,5.0,7.0,120.0,21.0,21.0
50123.0,1.0,4.0,5.0,1.0,5.0,1.0,309.0,0.0,100.0,0.0,20.0,2.0,10.0,7.0,180.0,0.0,nan
50124.0,2.0,3.0,2.0,3.0,1.0,3.0,680.0,100.0,0.0,0.0,40.0,2.0,20.0,7.0,90.0,7.0,7.0
50125.0,2.0,4.0,2.0,3.0,1.0,5.0,100.0,50.0,0.0,1071.0,75.0,4.0,15.0,3.0,0.0,0.0,nan
50126.0,2.0,1.0,1.0,2.0,2.0,2.0,200.0,0.0,128.0,60.0,85.0,3.0,15.0,7.0,45.0,4.0,4.0
50127.0,2.0,1.0,1.0,3.0,5.0,1.0,426.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,60.0,21.0,21.0
50128.0,2.0,1.0,4.0,2.0,5.0,1.0,640.0,140.0,50.0,50.0,50.0,2.0,10.0,4.0,60.0,3.0,3.0
50129.0,2.0,1.0,1.0,2.0,3.0,1.0,600.0,60.0,0.0,0.0,25.0,3.0,10.0,7.0,180.0,2.0,2.0
50130.0,2.0,1.0,2.0,2.0,1.0,5.0,225.0,25.0,0.0,25.0,0.0,2.0,15.0,1.0,60.0,1.0,1.0
50131.0,1.0,1.0,1.0,1.0,1.0,1.0,500.0,50.0,0.0,50.0,20.0,2.0,10.0,0.0,nan,666.0,nan
50132.0,2.0,1.0,1.0,1.0,5.0,1.0,800.0,0.0,0.0,60.0,50.0,2.0,5.0,7.0,60.0,5.0,5.0
50133.0,2.0,2.0,2.0,1.0,1.0,1.0,214.0,64.0,85.0,50.0,0.0,2.0,30.0,7.0,90.0,21.0,14.0
50134.0,2.0,1.0,1.0,2.0,5.0,2.0,1285.0,300.0,107.0,128.0,0.0,1.0,10.0,7.0,45.0,7.0,7.0
50135.0,2.0,1.0,1.0,1.0,5.0,1.0,1000.0,65.0,0.0,200.0,250.0,1.0,5.0,4.0,90.0,1.0,1.0
50136.0,2.0,1.0,1.0,1.0,5.0,1.0,428.0,0.0,0.0,85.0,20.0,3.0,15.0,6.0,30.0,6.0,6.0
50137.0,2.0,1.0,4.0,1.0,4.0,1.0,642.0,128.0,30.0,642.0,0.0,3.0,30.0,5.0,45.0,0.0,nan
50138.0,2.0,1.0,1.0,1.0,5.0,1.0,300.0,0.0,0.0,30.0,30.0,2.0,5.0,7.0,180.0,5.0,5.0
50139.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,0.0,50.0,20.0,0.0,3.0,90.0,6.0,60.0,6.0,6.0
50140.0,1.0,2.0,2.0,3.0,5.0,4.0,350.0,60.0,0.0,80.0,0.0,3.0,5.0,7.0,90.0,4.0,2.0
50141.0,2.0,1.0,1.0,1.0,3.0,1.0,428.0,0.0,85.0,0.0,0.0,2.0,10.0,7.0,120.0,11.0,11.0
50142.0,1.0,1.0,3.0,3.0,1.0,5.0,900.0,50.0,0.0,60.0,60.0,5.0,5.0,5.0,60.0,1.0,1.0
50143.0,2.0,1.0,1.0,4.0,5.0,5.0,300.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,60.0,7.0,7.0
50144.0,2.0,1.0,2.0,4.0,5.0,1.0,200.0,20.0,0.0,100.0,107.0,1.0,5.0,5.0,60.0,7.0,5.0
50145.0,1.0,3.0,3.0,1.0,5.0,1.0,200.0,0.0,20.0,40.0,0.0,4.0,30.0,6.0,60.0,5.0,5.0
50146.0,2.0,2.0,2.0,2.0,5.0,4.0,600.0,0.0,150.0,364.0,0.0,2.0,20.0,6.0,30.0,6.0,6.0
50147.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50148.0,1.0,1.0,1.0,1.0,5.0,1.0,600.0,50.0,0.0,100.0,0.0,1.0,5.0,6.0,60.0,14.0,14.0
50149.0,2.0,2.0,3.0,1.0,5.0,1.0,857.0,0.0,0.0,150.0,42.0,3.0,5.0,5.0,90.0,11.0,5.0
50150.0,2.0,1.0,1.0,1.0,5.0,1.0,471.0,0.0,0.0,300.0,128.0,2.0,10.0,3.0,60.0,1.0,1.0
50151.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,514.0,0.0,6.0,15.0,0.0,nan,0.0,nan
50152.0,2.0,1.0,1.0,1.0,5.0,1.0,150.0,30.0,10.0,80.0,0.0,3.0,15.0,0.0,nan,666.0,nan
50153.0,1.0,1.0,1.0,3.0,5.0,1.0,700.0,300.0,0.0,40.0,27.0,2.0,10.0,7.0,120.0,7.0,7.0
50154.0,2.0,1.0,1.0,3.0,5.0,1.0,999999.0,999999.0,999999.0,999999.0,100.0,3.0,5.0,7.0,120.0,0.0,nan
50155.0,2.0,2.0,2.0,3.0,2.0,1.0,514.0,171.0,214.0,60.0,0.0,3.0,15.0,3.0,90.0,0.0,nan
50156.0,2.0,3.0,1.0,3.0,2.0,3.0,450.0,100.0,100.0,0.0,0.0,4.0,10.0,7.0,60.0,3.0,3.0
50157.0,1.0,2.0,1.0,2.0,5.0,1.0,350.0,100.0,21.0,0.0,0.0,2.0,5.0,1.0,60.0,7.0,1.0
50158.0,2.0,1.0,4.0,1.0,4.0,1.0,642.0,128.0,30.0,642.0,0.0,3.0,30.0,5.0,45.0,0.0,nan
50159.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50160.0,2.0,2.0,2.0,1.0,4.0,1.0,200.0,50.0,0.0,20.0,0.0,3.0,30.0,7.0,30.0,7.0,7.0
50161.0,2.0,1.0,1.0,3.0,5.0,5.0,500.0,30.0,0.0,100.0,0.0,1.0,5.0,4.0,60.0,2.0,2.0
50162.0,2.0,1.0,1.0,2.0,1.0,1.0,1500.0,214.0,0.0,150.0,214.0,2.0,15.0,5.0,90.0,1.0,1.0
50163.0,2.0,3.0,3.0,5.0,2.0,3.0,80.0,20.0,171.0,200.0,40.0,3.0,5.0,0.0,nan,666.0,nan
50164.0,2.0,1.0,3.0,4.0,5.0,2.0,500.0,0.0,0.0,20.0,0.0,3.0,5.0,7.0,45.0,16.0,16.0
50165.0,2.0,1.0,1.0,5.0,5.0,1.0,250.0,50.0,50.0,100.0,0.0,3.0,10.0,5.0,60.0,5.0,5.0
50166.0,2.0,1.0,3.0,5.0,5.0,3.0,428.0,107.0,0.0,128.0,0.0,2.0,5.0,7.0,60.0,5.0,5.0
50167.0,2.0,2.0,2.0,2.0,5.0,3.0,857.0,171.0,0.0,0.0,100.0,2.0,15.0,7.0,120.0,7.0,7.0
50168.0,2.0,1.0,1.0,1.0,5.0,1.0,500.0,0.0,0.0,160.0,0.0,1.0,10.0,7.0,60.0,7.0,7.0
50169.0,1.0,1.0,1.0,1.0,5.0,5.0,200.0,50.0,300.0,0.0,50.0,1.0,nan,5.0,60.0,15.0,15.0
50170.0,2.0,1.0,1.0,1.0,5.0,1.0,642.0,171.0,0.0,0.0,0.0,2.0,20.0,7.0,30.0,7.0,7.0
50171.0,2.0,1.0,1.0,3.0,1.0,1.0,1178.0,214.0,250.0,175.0,0.0,2.0,10.0,6.0,60.0,5.0,5.0
50172.0,2.0,2.0,4.0,2.0,5.0,1.0,500.0,0.0,100.0,214.0,0.0,2.0,30.0,7.0,45.0,7.0,7.0
50173.0,2.0,1.0,1.0,1.0,5.0,5.0,100.0,0.0,0.0,30.0,0.0,3.0,10.0,7.0,120.0,7.0,7.0
50174.0,2.0,1.0,1.0,2.0,5.0,1.0,300.0,50.0,100.0,100.0,0.0,3.0,5.0,3.0,60.0,3.0,3.0
50175.0,2.0,1.0,1.0,4.0,1.0,4.0,200.0,60.0,0.0,200.0,40.0,3.0,10.0,5.0,60.0,666.0,nan
50176.0,2.0,1.0,1.0,1.0,5.0,1.0,250.0,50.0,100.0,125.0,50.0,4.0,15.0,6.0,60.0,7.0,6.0
50177.0,1.0,1.0,1.0,2.0,1.0,4.0,200.0,20.0,0.0,40.0,0.0,2.0,2.0,6.0,45.0,6.0,6.0
50178.0,2.0,2.0,2.0,1.0,2.0,1.0,350.0,100.0,0.0,20.0,100.0,2.0,1.0,5.0,90.0,5.0,4.0
50179.0,2.0,1.0,1.0,2.0,4.0,2.0,100.0,0.0,60.0,107.0,40.0,4.0,5.0,4.0,60.0,666.0,nan
50180.0,2.0,2.0,3.0,3.0,5.0,3.0,400.0,100.0,0.0,0.0,150.0,2.0,10.0,4.0,90.0,0.0,nan
50181.0,2.0,2.0,3.0,3.0,5.0,2.0,300.0,0.0,30.0,0.0,0.0,3.0,15.0,7.0,45.0,666.0,nan
50182.0,2.0,1.0,1.0,1.0,4.0,1.0,250.0,30.0,0.0,100.0,0.0,2.0,10.0,5.0,60.0,4.0,4.0
50183.0,2.0,4.0,2.0,2.0,5.0,1.0,400.0,125.0,0.0,235.0,107.0,3.0,15.0,1.0,180.0,2.0,2.0
50184.0,1.0,2.0,3.0,5.0,1.0,1.0,1200.0,0.0,150.0,50.0,0.0,1.0,10.0,3.0,120.0,3.0,3.0
50185.0,2.0,1.0,1.0,4.0,1.0,1.0,60.0,20.0,0.0,0.0,0.0,4.0,7.0,2.0,120.0,666.0,nan
50186.0,1.0,2.0,3.0,2.0,5.0,1.0,400.0,40.0,0.0,40.0,0.0,4.0,10.0,7.0,120.0,7.0,7.0
50187.0,1.0,1.0,1.0,3.0,5.0,1.0,750.0,0.0,50.0,0.0,0.0,2.0,2.0,7.0,60.0,7.0,7.0
50188.0,2.0,1.0,1.0,1.0,5.0,1.0,535.0,0.0,0.0,300.0,0.0,2.0,10.0,7.0,99999.0,7.0,7.0
50189.0,1.0,1.0,2.0,3.0,1.0,3.0,300.0,0.0,150.0,400.0,0.0,1.0,5.0,5.0,120.0,5.0,4.0
50190.0,2.0,2.0,3.0,1.0,5.0,1.0,400.0,50.0,25.0,685.0,0.0,2.0,20.0,3.0,90.0,6.0,3.0
50191.0,2.0,2.0,2.0,3.0,5.0,2.0,600.0,0.0,0.0,80.0,0.0,2.0,10.0,7.0,120.0,7.0,7.0
50192.0,2.0,2.0,1.0,1.0,1.0,1.0,80.0,20.0,20.0,30.0,21.0,3.0,15.0,5.0,90.0,5.0,5.0
50193.0,2.0,1.0,1.0,4.0,3.0,4.0,428.0,50.0,428.0,342.0,50.0,1.0,15.0,7.0,90.0,7.0,7.0
50194.0,2.0,1.0,1.0,1.0,5.0,1.0,250.0,45.0,80.0,107.0,30.0,2.0,15.0,7.0,45.0,7.0,7.0
50195.0,2.0,2.0,3.0,3.0,5.0,3.0,500.0,100.0,40.0,150.0,25.0,3.0,15.0,5.0,60.0,5.0,3.0
50196.0,2.0,3.0,2.0,4.0,5.0,3.0,150.0,0.0,30.0,20.0,0.0,4.0,5.0,6.0,60.0,6.0,6.0
50197.0,2.0,1.0,1.0,1.0,5.0,1.0,1000.0,250.0,0.0,150.0,100.0,1.0,5.0,3.0,120.0,4.0,4.0
50198.0,2.0,1.0,1.0,1.0,5.0,1.0,300.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,30.0,3.0,3.0
50199.0,2.0,1.0,3.0,4.0,5.0,3.0,800.0,100.0,0.0,250.0,20.0,3.0,10.0,0.0,nan,1.0,0.0
50200.0,2.0,1.0,1.0,2.0,5.0,4.0,300.0,0.0,0.0,50.0,0.0,3.0,15.0,7.0,60.0,7.0,7.0
50201.0,2.0,2.0,2.0,3.0,5.0,4.0,214.0,0.0,0.0,40.0,0.0,2.0,10.0,3.0,90.0,2.0,2.0
50202.0,2.0,4.0,4.0,2.0,5.0,2.0,300.0,0.0,0.0,500.0,80.0,2.0,5.0,0.0,nan,666.0,nan
50203.0,2.0,1.0,3.0,4.0,1.0,5.0,500.0,0.0,100.0,150.0,0.0,2.0,10.0,5.0,60.0,4.0,4.0
50204.0,2.0,1.0,1.0,3.0,1.0,3.0,857.0,60.0,0.0,428.0,0.0,2.0,10.0,6.0,120.0,6.0,6.0
50205.0,1.0,2.0,2.0,2.0,5.0,1.0,300.0,0.0,40.0,107.0,0.0,3.0,30.0,3.0,30.0,0.0,nan
50206.0,2.0,3.0,4.0,2.0,5.0,1.0,300.0,0.0,0.0,120.0,0.0,2.0,15.0,3.0,90.0,0.0,nan
50207.0,2.0,1.0,1.0,2.0,5.0,2.0,800.0,0.0,0.0,200.0,20.0,1.0,20.0,7.0,60.0,7.0,5.0
50208.0,2.0,1.0,2.0,1.0,4.0,4.0,200.0,0.0,0.0,0.0,0.0,4.0,30.0,7.0,60.0,7.0,7.0
